,reward_sum,n_dest_reached,last_dest_fail,last_penalty,len_qvals,alpha,gamma
13,2422.5,99,72,100,48,0.0,0.3
14,2303.0,100,-1,98,36,0.0,0.3
15,2464.5,85,89,97,47,0.0,0.3
16,2289.0,95,95,99,32,0.0,0.3
17,2407.5,96,93,99,39,0.0,0.3
18,2298.5,99,87,99,43,0.0,0.3
19,2286.0,99,20,98,40,0.0,0.3
20,2237.0,96,97,100,44,0.0,0.3
21,2241.0,97,27,99,45,0.0,0.3
22,2321.0,96,28,100,41,0.0,0.3
23,2155.0,97,8,99,34,0.0,0.3
24,2271.5,98,11,92,41,0.0,0.3
25,2508.0,82,85,100,44,0.0,0.3
26,2354.0,97,40,100,41,0.0,0.3
27,2287.5,96,79,98,45,0.0,0.3
28,2422.0,92,86,100,40,0.0,0.3
29,2252.0,93,97,97,41,0.0,0.3
30,2350.0,96,29,100,46,0.0,0.3
31,2395.5,94,78,100,43,0.0,0.3
32,2178.0,97,44,98,38,0.0,0.3
33,2352.5,97,65,100,51,0.0,0.3
34,2511.0,98,75,100,49,0.0,0.3
35,2465.0,97,67,100,46,0.0,0.3
36,2226.0,100,-1,98,38,0.0,0.3
37,2406.5,93,81,99,46,0.0,0.3
38,2343.0,95,100,100,39,0.0,0.3
39,2320.0,95,95,100,42,0.0,0.3
40,2268.0,80,76,100,50,0.0,0.3
41,2407.5,98,62,100,46,0.0,0.3
42,2504.5,95,90,100,46,0.0,0.3
43,2313.0,96,96,100,50,0.0,0.3
44,2251.0,98,59,96,42,0.0,0.3
45,2326.5,97,35,99,45,0.0,0.3
46,2320.0,97,61,100,41,0.0,0.3
47,2191.0,98,41,99,40,0.0,0.3
48,2271.0,97,20,100,45,0.0,0.3
49,2234.0,94,39,100,38,0.0,0.3
50,2557.5,95,58,100,49,0.0,0.3
51,2299.0,93,60,97,39,0.0,0.3
52,2224.5,98,46,100,39,0.0,0.3
53,2218.0,96,87,100,39,0.0,0.3
54,2316.0,96,53,100,36,0.0,0.3
55,2223.0,95,41,99,43,0.0,0.3
56,2380.5,95,64,98,51,0.0,0.3
57,2126.5,97,61,100,44,0.0,0.3
58,2292.0,97,30,99,39,0.0,0.3
59,2352.5,97,99,100,44,0.0,0.3
60,2277.5,97,89,98,40,0.0,0.3
61,2314.0,98,4,100,35,0.0,0.3
62,2353.0,96,100,100,40,0.0,0.3
63,2386.0,94,99,99,47,0.0,0.3
64,2212.5,98,49,98,43,0.0,0.3
65,2469.0,97,67,100,45,0.0,0.3
66,2218.5,99,83,93,47,0.0,0.3
67,2324.0,99,6,96,44,0.0,0.3
68,2369.0,96,36,100,38,0.0,0.3
69,2324.5,99,38,99,41,0.0,0.3
70,2408.0,95,96,100,47,0.0,0.3
71,2401.0,94,73,98,53,0.0,0.3
72,2316.0,98,52,100,43,0.0,0.3
73,2189.5,98,66,100,44,0.0,0.3
74,2481.0,96,67,96,45,0.0,0.3
75,2329.0,94,67,100,41,0.0,0.3
76,2402.0,95,88,100,43,0.0,0.3
77,2484.0,96,96,100,47,0.0,0.3
78,2377.5,93,27,100,42,0.0,0.3
79,2357.0,97,83,97,40,0.0,0.3
80,2529.0,99,89,100,40,0.0,0.3
81,2487.5,94,96,100,39,0.0,0.3
82,2231.0,97,89,100,39,0.0,0.3
83,2278.5,99,1,97,38,0.0,0.3
84,2233.0,96,34,95,44,0.0,0.3
85,2220.5,98,8,94,41,0.0,0.3
86,2234.0,94,74,97,42,0.0,0.3
87,2203.0,96,66,100,47,0.0,0.3
88,2347.5,98,35,99,44,0.0,0.3
89,2284.0,97,52,98,45,0.0,0.3
90,2255.0,100,-1,96,40,0.0,0.3
91,2174.5,94,78,100,42,0.0,0.3
92,2211.0,97,92,100,36,0.0,0.3
93,2376.5,98,12,100,50,0.0,0.3
94,2203.5,100,-1,98,43,0.0,0.3
95,2508.0,97,91,100,46,0.0,0.3
96,2308.0,98,60,100,39,0.0,0.3
97,2450.5,77,99,99,52,0.0,0.3
98,2217.0,98,69,95,42,0.0,0.3
99,2171.5,97,46,100,38,0.0,0.3
0,2656.0,72,100,100,50,0.0,0.4
1,2793.0,91,99,100,51,0.0,0.4
2,2184.0,98,71,95,48,0.0,0.4
3,2656.0,95,74,100,43,0.0,0.4
4,2647.0,91,85,100,47,0.0,0.4
5,2525.5,95,99,100,43,0.0,0.4
6,2611.0,90,98,100,47,0.0,0.4
7,2737.5,91,90,99,40,0.0,0.4
8,2234.5,94,96,96,49,0.0,0.4
9,2551.5,96,96,100,42,0.0,0.4
10,2293.0,93,100,100,51,0.0,0.4
11,2636.0,92,93,100,41,0.0,0.4
12,2745.0,70,94,99,46,0.0,0.4
13,2453.5,96,97,100,42,0.0,0.4
14,2162.5,96,22,97,37,0.0,0.4
15,2260.0,99,2,98,50,0.0,0.4
16,2659.0,94,87,100,48,0.0,0.4
17,2285.5,99,15,100,46,0.0,0.4
18,2322.0,96,95,100,40,0.0,0.4
19,2619.5,95,83,100,51,0.0,0.4
20,2500.0,98,41,100,44,0.0,0.4
21,2680.0,93,93,100,48,0.0,0.4
22,2514.5,89,82,100,41,0.0,0.4
23,2120.5,98,28,100,38,0.0,0.4
24,2719.0,87,75,100,49,0.0,0.4
25,2797.5,89,85,100,42,0.0,0.4
26,2839.0,94,92,100,51,0.0,0.4
27,2465.0,77,94,99,52,0.0,0.4
28,2445.5,80,76,100,48,0.0,0.4
29,2456.5,97,88,100,42,0.0,0.4
30,2297.5,99,13,100,38,0.0,0.4
31,2595.0,71,76,99,43,0.0,0.4
32,2503.0,95,60,100,46,0.0,0.4
33,2741.5,94,100,100,46,0.0,0.4
34,2661.0,88,94,99,50,0.0,0.4
35,2889.0,97,79,100,46,0.0,0.4
36,2836.0,92,87,100,49,0.0,0.4
37,2268.5,96,63,100,42,0.0,0.4
38,2832.5,90,100,100,46,0.0,0.4
39,2389.5,93,99,100,51,0.0,0.4
40,2324.5,98,58,96,36,0.0,0.4
41,2670.0,87,92,100,46,0.0,0.4
42,2779.0,94,33,100,43,0.0,0.4
43,2175.0,99,1,87,44,0.0,0.4
44,2510.5,91,77,100,51,0.0,0.4
45,2446.5,96,98,100,46,0.0,0.4
46,2437.5,93,92,100,37,0.0,0.4
47,2717.0,91,98,100,55,0.0,0.4
48,2681.5,93,99,100,41,0.0,0.4
49,2425.0,75,100,100,41,0.0,0.4
50,2237.5,96,74,100,43,0.0,0.4
51,2336.0,100,-1,100,41,0.0,0.4
52,2822.0,93,71,100,54,0.0,0.4
53,2850.0,90,89,100,54,0.0,0.4
54,2093.0,92,77,99,47,0.0,0.4
55,2638.0,92,85,100,47,0.0,0.4
56,2634.5,91,84,100,50,0.0,0.4
57,2433.0,94,73,98,50,0.0,0.4
58,2603.5,98,82,100,40,0.0,0.4
59,2417.0,97,92,100,39,0.0,0.4
60,2527.0,91,97,100,46,0.0,0.4
61,2359.0,82,89,100,47,0.0,0.4
62,2667.5,94,66,100,41,0.0,0.4
63,3020.5,94,94,100,45,0.0,0.4
64,2673.5,92,81,100,44,0.0,0.4
65,2575.5,94,76,98,45,0.0,0.4
66,2832.5,95,69,100,48,0.0,0.4
67,2471.5,99,18,100,42,0.0,0.4
68,2368.5,95,55,100,42,0.0,0.4
69,2212.0,96,71,97,34,0.0,0.4
70,2643.0,98,76,100,46,0.0,0.4
71,2604.0,93,100,100,46,0.0,0.4
72,2786.0,88,93,100,43,0.0,0.4
73,2611.5,93,92,100,43,0.0,0.4
74,2355.5,95,96,100,44,0.0,0.4
75,2692.5,92,75,100,48,0.0,0.4
76,2736.0,96,59,99,49,0.0,0.4
77,2273.0,97,89,96,44,0.0,0.4
78,2619.5,92,74,100,55,0.0,0.4
79,2490.5,94,100,100,47,0.0,0.4
80,2759.5,95,75,100,45,0.0,0.4
81,2610.5,96,100,100,45,0.0,0.4
82,2808.0,83,85,100,45,0.0,0.4
83,2268.0,99,52,100,41,0.0,0.4
84,2585.0,91,98,100,40,0.0,0.4
85,2593.5,92,80,100,35,0.0,0.4
86,2344.5,96,94,100,39,0.0,0.4
87,2584.5,93,97,100,44,0.0,0.4
88,2692.5,63,96,99,49,0.0,0.4
89,2725.5,96,96,100,43,0.0,0.4
90,2506.0,96,50,100,35,0.0,0.4
91,2312.0,96,90,100,45,0.0,0.4
92,2816.5,93,88,100,52,0.0,0.4
93,2809.0,90,75,100,54,0.0,0.4
94,2506.0,93,100,100,49,0.0,0.4
95,2683.5,95,90,100,45,0.0,0.4
96,2520.5,84,96,100,45,0.0,0.4
97,2351.5,98,47,100,44,0.0,0.4
98,2668.0,96,96,100,43,0.0,0.4
99,2205.0,89,63,99,43,0.0,0.4
0,2250.0,100,-1,100,39,0.0,0.5
1,2772.5,90,84,99,57,0.0,0.5
2,2978.5,94,98,100,46,0.0,0.5
3,2553.0,93,95,100,50,0.0,0.5
4,2618.5,93,97,100,50,0.0,0.5
5,2885.0,84,36,100,45,0.0,0.5
6,2680.0,89,97,100,45,0.0,0.5
7,2744.0,92,91,100,45,0.0,0.5
8,2375.5,96,98,100,36,0.0,0.5
9,2339.0,95,93,100,43,0.0,0.5
10,2845.0,68,99,100,56,0.0,0.5
